shot_id,action_type,combined_shot_type,loc_x,loc_y,period,playoffs,time_remaining,shot_distance,shot_type,shot_zone_area,shot_zone_basic,game_date,home_away,opponent,target
15409,0,0,-153,85,3,0,623,17,0,4,0,4794,0,28,0.0
15410,2,1,0,0,3,0,595,0,0,0,1,4794,0,28,1.0
15411,2,1,0,0,3,0,579,0,0,0,1,4794,0,28,1.0
15414,0,0,129,99,3,0,348,16,0,1,0,4794,0,28,0.0
15416,0,0,-10,246,3,0,20,24,1,0,2,4794,0,28,0.0
15417,2,1,0,0,4,0,681,0,0,0,1,4794,0,28,1.0
15418,0,0,-8,151,4,0,637,15,0,0,0,4794,0,28,0.0
15419,0,0,-75,9,4,0,592,7,0,0,3,4794,0,28,0.0
15420,17,1,0,0,4,0,549,0,0,0,1,4794,0,28,1.0
15421,0,0,-10,228,1,0,699,22,0,0,0,4795,0,17,1.0
15422,0,0,-155,61,1,0,667,16,0,4,0,4795,0,17,0.0
15423,18,4,-82,30,1,0,537,8,0,4,0,4795,0,17,0.0
15424,0,0,77,172,1,0,519,18,0,1,0,4795,0,17,1.0
15425,0,0,-76,105,1,0,204,12,0,4,3,4795,0,17,1.0
15426,0,0,-175,197,1,0,52,26,1,3,2,4795,0,17,0.0
15428,18,4,-34,60,2,0,261,6,0,0,3,4795,0,17,1.0
15429,0,0,-128,6,2,0,209,12,0,4,0,4795,0,17,1.0
15431,0,0,-205,388,2,0,0,43,1,3,2,4795,0,17,0.0
15432,0,0,226,26,3,0,558,22,1,2,4,4795,0,17,1.0
15433,1,1,0,0,3,0,532,0,0,0,1,4795,0,17,1.0
15434,4,0,-163,42,3,0,396,16,0,4,0,4795,0,17,1.0
15435,0,0,17,134,3,0,268,13,0,0,3,4795,0,17,0.0
15437,3,0,1,78,3,0,71,7,0,0,3,4795,0,17,1.0
15438,0,0,-103,247,3,0,35,26,1,3,2,4795,0,17,0.0
15440,6,0,24,88,4,0,233,9,0,0,3,4795,0,17,0.0
15441,1,1,0,0,4,0,217,0,0,0,1,4795,0,17,1.0
15442,39,5,-95,26,4,0,86,9,0,4,0,4795,0,17,1.0
15446,0,0,130,175,1,0,376,21,0,1,0,4797,1,18,0.0
15447,0,0,106,143,1,0,295,17,0,1,0,4797,1,18,0.0
15448,4,0,103,-3,1,0,221,10,0,2,0,4797,1,18,1.0
15449,3,0,-105,138,1,0,71,17,0,3,0,4797,1,18,1.0
15451,16,0,-62,80,1,0,1,10,0,4,3,4797,1,18,1.0
15452,0,0,-138,201,2,0,406,24,1,3,2,4797,1,18,0.0
15453,7,0,-114,88,2,0,378,14,0,4,0,4797,1,18,1.0
15454,4,0,121,134,2,0,299,18,0,1,0,4797,1,18,1.0
15455,0,0,-108,153,2,0,270,18,0,3,0,4797,1,18,0.0
15457,0,0,-133,48,2,0,167,14,0,4,0,4797,1,18,0.0
15458,9,1,0,0,2,0,124,0,0,0,1,4797,1,18,0.0
15459,16,0,88,89,3,0,687,12,0,2,0,4797,1,18,1.0
15460,6,0,59,118,3,0,433,13,0,0,3,4797,1,18,1.0
15461,2,1,0,0,3,0,392,0,0,0,1,4797,1,18,1.0
15462,0,0,159,83,3,0,308,17,0,2,0,4797,1,18,0.0
15463,4,0,-98,94,3,0,249,13,0,4,0,4797,1,18,1.0
15464,0,0,-136,222,3,0,135,26,1,3,2,4797,1,18,0.0
15467,11,2,0,0,4,0,383,0,0,0,1,4797,1,18,1.0
15468,0,0,54,82,4,0,312,9,0,2,3,4797,1,18,0.0
15469,1,1,0,0,4,0,248,0,0,0,1,4797,1,18,0.0
15471,0,0,179,3,1,0,612,17,0,2,0,4800,1,23,1.0
15472,0,0,-67,162,1,0,571,17,0,3,0,4800,1,23,0.0
15473,0,0,50,72,1,0,441,8,0,2,3,4800,1,23,0.0
15475,1,1,0,0,1,0,214,0,0,0,1,4800,1,23,0.0
15477,9,1,0,0,1,0,43,0,0,0,1,4800,1,23,1.0
15478,2,1,0,0,1,0,1,0,0,0,1,4800,1,23,1.0
15479,0,0,-18,175,2,0,681,17,0,0,0,4800,1,23,0.0
15480,5,0,2,86,2,0,586,8,0,0,3,4800,1,23,1.0
15481,0,0,-46,157,2,0,517,16,0,0,0,4800,1,23,0.0
15483,0,0,1,67,2,0,312,6,0,0,3,4800,1,23,0.0
15484,1,1,0,0,2,0,223,0,0,0,1,4800,1,23,0.0
15485,2,1,0,0,2,0,44,0,0,0,1,4800,1,23,1.0
15486,11,2,0,0,3,0,655,0,0,0,1,4800,1,23,1.0
15487,1,1,0,0,3,0,597,0,0,0,1,4800,1,23,1.0
15488,0,0,51,126,3,0,520,13,0,0,3,4800,1,23,0.0
15489,1,1,0,0,3,0,460,0,0,0,1,4800,1,23,0.0
15490,1,1,0,0,3,0,439,0,0,0,1,4800,1,23,0.0
15491,1,1,0,0,3,0,95,0,0,0,1,4800,1,23,0.0
15493,0,0,-240,4,3,0,8,24,1,4,5,4800,1,23,1.0
15494,0,0,88,142,4,0,702,16,0,1,0,4800,1,23,0.0
15495,0,0,-40,131,4,0,601,13,0,0,3,4800,1,23,0.0
15496,0,0,95,17,4,0,277,9,0,2,0,4800,1,23,0.0
15497,1,1,0,0,4,0,262,0,0,0,1,4800,1,23,0.0
15498,0,0,-60,258,4,0,182,26,1,0,2,4800,1,23,0.0
15499,8,2,0,0,4,0,172,0,0,0,1,4800,1,23,1.0
15500,2,1,0,0,4,0,144,0,0,0,1,4800,1,23,1.0
15501,1,1,0,0,4,0,121,0,0,0,1,4800,1,23,0.0
15502,0,0,-13,132,3,0,601,13,0,0,3,4800,1,23,0.0
15503,0,0,133,172,1,0,551,21,0,1,0,4801,0,3,0.0
15504,12,2,0,0,1,0,474,0,0,0,1,4801,0,3,1.0
15505,1,1,0,0,1,0,386,0,0,0,1,4801,0,3,0.0
15506,7,0,32,167,1,0,330,17,0,0,0,4801,0,3,1.0
15507,0,0,135,101,1,0,119,16,0,1,0,4801,0,3,0.0
15508,11,2,0,0,1,0,83,0,0,0,1,4801,0,3,1.0
15509,4,0,103,82,1,0,0,13,0,2,0,4801,0,3,1.0
15511,0,0,-89,22,2,0,573,9,0,4,0,4801,0,3,0.0
15512,0,0,92,211,2,0,261,23,0,1,0,4801,0,3,1.0
15513,0,0,-101,170,2,0,221,19,0,3,0,4801,0,3,1.0
15514,0,0,89,183,2,0,178,20,0,1,0,4801,0,3,0.0
15515,7,0,61,93,3,0,686,11,0,2,3,4801,0,3,1.0
15516,14,2,0,0,3,0,574,0,0,0,1,4801,0,3,1.0
15517,7,0,121,110,3,0,535,16,0,1,0,4801,0,3,1.0
15518,4,0,28,164,3,0,336,16,0,0,0,4801,0,3,1.0
15520,0,0,-105,19,3,0,262,10,0,4,0,4801,0,3,0.0
15521,0,0,-56,244,3,0,64,25,1,0,2,4801,0,3,1.0
15522,12,2,0,0,3,0,37,0,0,0,1,4801,0,3,1.0
15524,0,0,-109,69,4,0,52,12,0,4,0,4801,0,3,0.0
15525,0,0,-111,220,5,0,218,24,1,3,2,4801,0,3,0.0
15526,0,0,23,118,5,0,179,12,0,0,3,4801,0,3,0.0
15527,1,1,0,0,5,0,87,0,0,0,1,4801,0,3,1.0
15528,0,0,-105,249,5,0,5,27,1,3,2,4801,0,3,0.0
15529,0,0,170,194,6,0,206,25,1,1,2,4801,0,3,1.0
15530,0,0,13,250,6,0,160,25,1,0,2,4801,0,3,1.0
15531,0,0,-54,244,6,0,132,24,1,0,2,4801,0,3,0.0
15532,0,0,146,107,6,0,60,18,0,1,0,4801,0,3,0.0
15533,0,0,-56,104,1,0,656,11,0,0,3,4803,0,1,0.0
15534,0,0,-193,94,1,0,470,21,0,4,0,4803,0,1,1.0
15536,0,0,200,146,1,0,249,24,1,1,2,4803,0,1,0.0
15537,0,0,15,132,1,0,55,13,0,0,3,4803,0,1,0.0
15538,0,0,149,107,2,0,505,18,0,2,0,4803,0,1,0.0
15539,1,1,0,0,2,0,407,0,0,0,1,4803,0,1,1.0
15540,3,0,-56,61,2,0,346,8,0,4,3,4803,0,1,1.0
15541,0,0,-220,149,2,0,291,26,1,3,2,4803,0,1,0.0
15542,0,0,141,131,2,0,183,19,0,1,0,4803,0,1,1.0
15543,0,0,-217,134,2,0,156,25,1,3,2,4803,0,1,1.0
15544,0,0,86,121,2,0,129,14,0,2,0,4803,0,1,1.0
15545,5,0,-18,64,2,0,9,6,0,0,3,4803,0,1,1.0
15546,3,0,209,176,2,0,0,27,1,1,2,4803,0,1,0.0
15547,0,0,-62,112,3,0,688,12,0,0,3,4803,0,1,0.0
15548,2,1,0,0,3,0,574,0,0,0,1,4803,0,1,1.0
15549,5,0,51,91,3,0,336,10,0,0,3,4803,0,1,1.0
15550,0,0,-155,-10,3,0,205,15,0,4,0,4803,0,1,0.0
15551,0,0,-123,-2,3,0,170,12,0,4,0,4803,0,1,0.0
15552,26,5,-89,45,3,0,110,9,0,4,0,4803,0,1,1.0
15553,2,1,0,0,3,0,78,0,0,0,1,4803,0,1,1.0
15554,16,0,6,91,3,0,45,9,0,0,3,4803,0,1,1.0
15555,0,0,59,214,3,0,28,22,0,0,0,4803,0,1,1.0
15556,1,1,0,0,3,0,0,0,0,0,1,4803,0,1,0.0
15557,0,0,184,167,4,0,702,24,1,1,2,4803,0,1,0.0
15558,3,0,-138,83,4,0,592,16,0,4,0,4803,0,1,1.0
15559,1,1,0,0,1,0,558,0,0,0,1,4804,1,8,0.0
15560,1,1,0,0,1,0,555,0,0,0,1,4804,1,8,0.0
15562,0,0,-117,224,1,0,265,25,1,3,2,4804,1,8,0.0
15563,0,0,-139,201,1,0,167,24,1,3,2,4804,1,8,0.0
15565,0,0,-38,156,2,0,652,16,0,0,0,4804,1,8,0.0
15567,0,0,118,82,2,0,472,14,0,2,0,4804,1,8,1.0
15568,0,0,-87,93,2,0,450,12,0,4,0,4804,1,8,1.0
15569,0,0,185,71,2,0,248,19,0,2,0,4804,1,8,1.0
15570,0,0,-209,140,2,0,206,25,1,3,2,4804,1,8,0.0
15571,2,1,0,0,3,0,661,0,0,0,1,4804,1,8,1.0
15572,0,0,-168,115,3,0,600,20,0,4,0,4804,1,8,1.0
15573,0,0,-93,119,3,0,532,15,0,4,0,4804,1,8,0.0
15574,1,1,0,0,3,0,419,0,0,0,1,4804,1,8,0.0
15575,0,0,-120,7,3,0,180,12,0,4,0,4804,1,8,0.0
15576,12,2,0,0,3,0,143,0,0,0,1,4804,1,8,0.0
15577,0,0,168,63,3,0,125,17,0,2,0,4804,1,8,1.0
15578,0,0,223,86,4,0,585,23,1,2,4,4804,1,8,1.0
15582,0,0,157,28,4,0,374,15,0,2,0,4804,1,8,0.0
15583,0,0,-119,131,4,0,302,17,0,3,0,4804,1,8,1.0
15584,0,0,-125,71,4,0,259,14,0,4,0,4804,1,8,0.0
15585,0,0,-93,105,4,0,121,14,0,4,0,4804,1,8,0.0
15586,0,0,88,159,1,0,708,18,0,1,0,4807,1,3,0.0
15588,0,0,70,78,1,0,398,10,0,2,3,4807,1,3,0.0
15590,0,0,-5,89,1,0,37,8,0,0,3,4807,1,3,0.0
15592,1,1,0,0,2,0,459,0,0,0,1,4807,1,3,1.0
15593,0,0,105,179,2,0,426,20,0,1,0,4807,1,3,0.0
15594,0,0,70,64,2,0,293,9,0,2,3,4807,1,3,0.0
15595,0,0,88,244,2,0,267,25,1,1,2,4807,1,3,1.0
15596,0,0,-59,88,2,0,231,10,0,4,3,4807,1,3,0.0
15598,0,0,23,266,3,0,668,26,1,0,2,4807,1,3,0.0
15599,5,0,-8,48,3,0,551,4,0,0,3,4807,1,3,0.0
15600,0,0,-131,113,3,0,375,17,0,3,0,4807,1,3,0.0
15601,4,0,31,187,3,0,310,18,0,0,0,4807,1,3,1.0
15602,0,0,-45,261,3,0,236,26,1,0,2,4807,1,3,1.0
15603,0,0,34,77,3,0,205,8,0,0,3,4807,1,3,1.0
15604,5,0,116,153,3,0,146,19,0,1,0,4807,1,3,1.0
15605,0,0,-158,214,3,0,118,26,1,3,2,4807,1,3,1.0
15606,42,1,0,0,3,0,2,0,0,0,1,4807,1,3,0.0
15607,0,0,-81,190,4,0,611,20,0,3,0,4807,1,3,0.0
15608,0,0,64,132,4,0,391,14,0,0,3,4807,1,3,1.0
15609,15,0,-8,187,4,0,351,18,0,0,0,4807,1,3,1.0
15610,0,0,-125,131,4,0,313,18,0,3,0,4807,1,3,1.0
15611,0,0,-160,208,4,0,148,26,1,3,2,4807,1,3,0.0
15612,0,0,-235,91,4,0,0,25,1,3,2,4807,1,3,1.0
15613,0,0,26,165,1,0,535,16,0,0,0,4809,1,10,1.0
15614,0,0,-114,80,1,0,509,13,0,4,0,4809,1,10,0.0
15615,1,1,0,0,1,0,426,0,0,0,1,4809,1,10,1.0
15616,0,0,138,228,1,0,317,26,1,1,2,4809,1,10,0.0
15617,6,0,65,121,1,0,128,13,0,0,3,4809,1,10,1.0
15618,7,0,88,47,1,0,65,9,0,2,0,4809,1,10,1.0
15619,0,0,77,173,1,0,36,18,0,1,0,4809,1,10,0.0
15621,0,0,-109,257,2,0,223,27,1,3,2,4809,1,10,1.0
15622,0,0,242,1,2,0,143,24,1,2,4,4809,1,10,0.0
15623,22,1,0,0,2,0,113,0,0,0,1,4809,1,10,0.0
15624,0,0,114,241,3,0,335,26,1,1,2,4809,1,10,0.0
15625,0,0,138,74,1,0,463,15,0,2,0,4811,1,2,1.0
15626,0,0,-37,186,1,0,324,18,0,0,0,4811,1,2,0.0
15628,1,1,-8,26,2,0,694,2,0,0,1,4811,1,2,0.0
15629,0,0,132,167,2,0,538,21,0,1,0,4811,1,2,0.0
15630,0,0,-142,225,2,0,248,26,1,3,2,4811,1,2,1.0
15631,0,0,-73,143,2,0,187,16,0,3,0,4811,1,2,0.0
15632,0,0,-49,74,2,0,178,8,0,4,3,4811,1,2,1.0
15633,2,1,0,0,2,0,133,0,0,0,1,4811,1,2,1.0
15634,0,0,-45,119,2,0,75,12,0,0,3,4811,1,2,0.0
15635,0,0,100,146,2,0,47,17,0,1,0,4811,1,2,0.0
15637,0,0,99,157,3,0,677,18,0,1,0,4811,1,2,0.0
15638,0,0,23,74,3,0,636,7,0,0,3,4811,1,2,0.0
15639,0,0,61,48,3,0,378,7,0,0,3,4811,1,2,0.0
15640,0,0,-37,33,3,0,202,4,0,0,3,4811,1,2,0.0
15641,1,1,0,0,3,0,175,0,0,0,1,4811,1,2,1.0
15642,0,0,-164,105,3,0,142,19,0,4,0,4811,1,2,0.0
15643,1,1,0,0,4,0,704,0,0,0,1,4811,1,2,0.0
15644,7,0,-35,104,4,0,563,10,0,0,3,4811,1,2,0.0
15645,2,1,0,0,4,0,333,0,0,0,1,4811,1,2,0.0
15646,4,0,-98,91,4,0,174,13,0,4,0,4811,1,2,1.0
15647,5,0,0,58,4,0,48,5,0,0,3,4811,1,2,1.0
15648,0,0,157,3,1,0,703,15,0,2,0,4812,0,9,0.0
15649,18,4,-4,77,1,0,517,7,0,0,3,4812,0,9,0.0
15650,0,0,69,167,1,0,395,18,0,1,0,4812,0,9,0.0
15651,4,0,122,1,1,0,173,12,0,2,0,4812,0,9,0.0
15652,0,0,-6,262,1,0,127,26,1,0,2,4812,0,9,1.0
15654,23,5,32,48,2,0,562,5,0,0,3,4812,0,9,1.0
15655,0,0,-160,225,2,0,494,27,1,3,2,4812,0,9,0.0
15656,0,0,-207,-6,2,0,460,20,0,4,0,4812,0,9,0.0
15657,1,1,0,0,2,0,233,0,0,0,1,4812,0,9,0.0
15658,0,0,17,116,2,0,140,11,0,0,3,4812,0,9,0.0
15659,0,0,125,242,2,0,50,27,1,1,2,4812,0,9,0.0
15660,0,0,-16,86,2,0,0,8,0,0,3,4812,0,9,0.0
15661,0,0,59,105,3,0,517,12,0,0,3,4812,0,9,0.0
15663,11,2,0,0,3,0,480,0,0,0,1,4812,0,9,1.0
15665,0,0,-234,132,3,0,377,26,1,3,2,4812,0,9,1.0
15668,16,0,-21,93,3,0,324,9,0,0,3,4812,0,9,0.0
15669,0,0,59,41,3,0,304,7,0,0,3,4812,0,9,0.0
15670,24,1,-8,37,3,0,280,3,0,0,1,4812,0,9,0.0
15671,2,1,0,0,3,0,219,0,0,0,1,4812,0,9,1.0
15672,0,0,-84,6,3,0,126,8,0,4,0,4812,0,9,0.0
15673,0,0,10,272,4,0,308,27,1,0,2,4812,0,9,0.0
15675,0,0,111,66,4,0,163,12,0,2,0,4812,0,9,0.0
15676,0,0,-125,238,4,0,120,26,1,3,2,4812,0,9,0.0
15677,2,1,0,0,4,0,37,0,0,0,1,4812,0,9,1.0
15678,15,0,-163,113,1,0,667,19,0,4,0,4814,0,5,1.0
15679,6,0,146,134,1,0,627,19,0,1,0,4814,0,5,0.0
15680,27,4,51,31,1,0,581,5,0,0,3,4814,0,5,0.0
15681,0,0,132,203,1,0,405,24,1,1,2,4814,0,5,1.0
15682,0,0,-213,-3,1,0,337,21,0,4,0,4814,0,5,0.0
15683,15,0,95,99,1,0,242,13,0,2,0,4814,0,5,1.0
15684,6,0,132,-6,1,0,67,13,0,2,0,4814,0,5,1.0
15685,6,0,121,-5,1,0,33,12,0,2,0,4814,0,5,1.0
15686,0,0,-7,230,1,0,0,23,0,0,0,4814,0,5,0.0
15687,0,0,-128,181,2,0,513,22,0,3,0,4814,0,5,0.0
15688,0,0,185,19,2,0,469,18,0,2,0,4814,0,5,0.0
15689,5,0,-35,15,2,0,427,3,0,0,1,4814,0,5,1.0
15690,7,0,67,126,2,0,336,14,0,0,3,4814,0,5,0.0
15691,0,0,196,140,2,0,274,24,1,1,2,4814,0,5,0.0
15693,0,0,-119,208,3,0,701,23,1,3,2,4814,0,5,0.0
15694,0,0,-213,112,3,0,681,24,1,3,2,4814,0,5,0.0
15695,15,0,-188,115,3,0,267,22,0,4,0,4814,0,5,1.0
15696,2,1,0,0,3,0,151,0,0,0,1,4814,0,5,1.0
15697,2,1,0,0,3,0,103,0,0,0,1,4814,0,5,0.0
15698,0,0,84,224,3,0,1,23,1,1,2,4814,0,5,0.0
15699,2,1,0,0,4,0,686,0,0,0,1,4814,0,5,0.0
15700,0,0,136,1,4,0,634,13,0,2,0,4814,0,5,0.0
15701,0,0,102,145,4,0,568,17,0,1,0,4814,0,5,0.0
15702,5,0,-7,82,4,0,357,8,0,0,3,4814,0,5,0.0
15703,0,0,-49,56,4,0,355,7,0,0,3,4814,0,5,1.0
15704,3,0,-13,77,4,0,334,7,0,0,3,4814,0,5,0.0
15705,0,0,228,1,4,0,330,22,1,2,4,4814,0,5,1.0
15706,2,1,0,0,4,0,311,0,0,0,1,4814,0,5,1.0
15707,0,0,110,86,4,0,236,13,0,2,0,4814,0,5,0.0
15708,0,0,-32,108,4,0,202,11,0,0,3,4814,0,5,0.0
15709,0,0,225,7,4,0,194,22,1,2,4,4814,0,5,0.0
15710,0,0,94,7,4,0,158,9,0,2,0,4814,0,5,1.0
15711,0,0,-86,69,4,0,120,11,0,4,0,4814,0,5,0.0
15712,0,0,-76,25,4,0,92,8,0,4,3,4814,0,5,0.0
15713,1,1,0,0,4,0,90,0,0,0,1,4814,0,5,1.0
15714,0,0,-201,205,4,0,15,28,1,3,2,4814,0,5,0.0
15716,22,1,0,0,1,0,530,0,0,0,1,4816,1,26,0.0
15717,0,0,0,88,1,0,114,8,0,0,3,4816,1,26,0.0
15718,0,0,67,118,1,0,49,13,0,0,3,4816,1,26,0.0
15719,0,0,135,6,2,0,595,13,0,2,0,4816,1,26,0.0
15720,0,0,-76,89,2,0,514,11,0,4,3,4816,1,26,0.0
15721,0,0,18,132,2,0,403,13,0,0,3,4816,1,26,0.0
15722,17,1,0,0,2,0,367,0,0,0,1,4816,1,26,0.0
15723,0,0,-194,197,2,0,155,27,1,3,2,4816,1,26,0.0
15724,24,1,0,0,2,0,132,0,0,0,1,4816,1,26,1.0
15725,0,0,-160,23,2,0,68,16,0,4,0,4816,1,26,0.0
15726,0,0,-62,102,2,0,37,11,0,4,3,4816,1,26,0.0
15727,0,0,-130,93,2,0,28,15,0,4,0,4816,1,26,0.0
15728,0,0,159,217,2,0,1,26,1,1,2,4816,1,26,0.0
15729,3,0,-114,121,3,0,696,16,0,3,0,4816,1,26,1.0
15730,0,0,165,30,3,0,660,16,0,2,0,4816,1,26,0.0
15731,0,0,113,102,3,0,629,15,0,2,0,4816,1,26,0.0
15732,0,0,37,91,3,0,526,9,0,0,3,4816,1,26,0.0
15733,0,0,15,61,3,0,426,6,0,0,3,4816,1,26,0.0
15734,1,1,0,0,3,0,361,0,0,0,1,4816,1,26,1.0
15735,7,0,6,107,3,0,313,10,0,0,3,4816,1,26,1.0
15737,0,0,-112,6,1,0,443,11,0,4,0,4818,0,0,1.0
15738,0,0,204,34,1,0,320,20,0,2,0,4818,0,0,1.0
15739,0,0,160,17,1,0,295,16,0,2,0,4818,0,0,0.0
15740,1,1,-8,0,1,0,238,0,0,0,1,4818,0,0,1.0
15741,10,0,-139,33,1,0,207,14,0,4,0,4818,0,0,1.0
15742,3,0,-217,121,2,0,622,24,1,3,2,4818,0,0,1.0
15743,3,0,110,28,2,0,574,11,0,2,0,4818,0,0,1.0
15745,0,0,127,148,2,0,0,19,0,1,0,4818,0,0,0.0
15747,0,0,-49,239,3,0,469,24,1,0,2,4819,0,10,0.0
15748,3,0,-38,80,3,0,452,8,0,0,3,4819,0,10,1.0
15749,0,0,-150,47,3,0,354,15,0,4,0,4819,0,10,1.0
15750,0,0,81,134,3,0,281,15,0,2,0,4819,0,10,0.0
15751,4,0,37,184,3,0,133,18,0,0,0,4819,0,10,1.0
15752,2,1,0,0,3,0,63,0,0,0,1,4819,0,10,1.0
15753,15,0,-187,48,4,0,253,19,0,4,0,4819,0,10,0.0
15754,6,0,-101,123,4,0,142,15,0,4,0,4819,0,10,0.0
15755,4,0,-157,94,4,0,84,18,0,4,0,4819,0,10,0.0
15756,6,0,69,173,4,0,28,18,0,1,0,4819,0,10,1.0
15757,3,0,-111,93,1,0,225,14,0,4,0,4821,1,9,0.0
15759,0,0,92,258,1,0,59,27,1,1,2,4821,1,9,0.0
15761,0,0,88,123,2,0,425,15,0,2,0,4821,1,9,1.0
15762,0,0,-147,201,2,0,394,24,1,3,2,4821,1,9,1.0
15763,0,0,-182,192,2,0,372,26,1,3,2,4821,1,9,0.0
15764,1,1,0,0,2,0,303,0,0,0,1,4821,1,9,0.0
15765,1,1,0,0,2,0,281,0,0,0,1,4821,1,9,0.0
15768,0,0,62,213,3,0,549,22,0,0,0,4821,1,9,1.0
15769,1,1,0,0,3,0,452,0,0,0,1,4821,1,9,1.0
15770,0,0,-59,11,3,0,344,6,0,0,3,4821,1,9,0.0
15771,0,0,9,254,3,0,281,25,1,0,2,4821,1,9,1.0
15772,0,0,-168,194,3,0,201,25,1,3,2,4821,1,9,1.0
15773,0,0,77,242,3,0,178,25,1,0,2,4821,1,9,0.0
15774,4,0,72,121,3,0,139,14,0,2,3,4821,1,9,0.0
15775,0,0,45,15,4,0,607,4,0,0,3,4821,1,9,1.0
15776,0,0,159,209,4,0,587,26,1,1,2,4821,1,9,1.0
15777,9,1,0,0,1,0,568,0,0,0,1,4824,1,16,0.0
15778,3,0,-119,30,1,0,254,12,0,4,0,4824,1,16,0.0
15779,2,1,0,0,1,0,104,0,0,0,1,4824,1,16,1.0
15780,0,0,-84,19,1,0,40,8,0,4,0,4824,1,16,0.0
15781,24,1,0,0,2,0,200,0,0,0,1,4824,1,16,0.0
15782,6,0,111,115,2,0,183,15,0,2,0,4824,1,16,1.0
15783,0,0,143,216,2,0,152,25,1,1,2,4824,1,16,0.0
15784,0,0,132,112,3,0,685,17,0,1,0,4824,1,16,0.0
15785,0,0,-136,-3,3,0,498,13,0,4,0,4824,1,16,0.0
15786,9,1,0,0,3,0,496,0,0,0,1,4824,1,16,0.0
15787,0,0,-120,220,3,0,473,25,1,3,2,4824,1,16,0.0
15788,0,0,-109,153,3,0,370,18,0,3,0,4824,1,16,0.0
15790,0,0,-101,198,3,0,100,22,0,3,0,4824,1,16,0.0
15791,1,1,0,0,3,0,4,0,0,0,1,4824,1,16,0.0
15792,0,0,-231,15,4,0,652,23,1,4,5,4824,1,16,0.0
15793,1,1,0,0,4,0,618,0,0,0,1,4824,1,16,0.0
15794,1,1,0,0,4,0,327,0,0,0,1,4824,1,16,1.0
15795,2,1,0,0,4,0,171,0,0,0,1,4824,1,16,0.0
15796,0,0,-153,123,1,0,705,19,0,3,0,4827,0,23,1.0
15797,15,0,-112,225,1,0,671,25,1,3,2,4827,0,23,1.0
15798,0,0,-122,82,1,0,637,14,0,4,0,4827,0,23,0.0
15799,0,0,92,26,1,0,442,9,0,2,0,4827,0,23,0.0
15800,15,0,92,97,1,0,304,13,0,2,0,4827,0,23,0.0
15801,3,0,78,66,1,0,235,10,0,2,3,4827,0,23,1.0
15802,0,0,147,200,1,0,178,24,1,1,2,4827,0,23,1.0
15803,0,0,144,47,1,0,69,15,0,2,0,4827,0,23,1.0
15804,7,0,-180,56,2,0,609,18,0,4,0,4827,0,23,1.0
15805,0,0,159,66,2,0,537,17,0,2,0,4827,0,23,1.0
15806,0,0,231,9,2,0,412,23,1,2,4,4827,0,23,0.0
15807,0,0,125,123,2,0,270,17,0,1,0,4827,0,23,0.0
15808,0,0,116,153,2,0,211,19,0,1,0,4827,0,23,1.0
15809,0,0,-152,48,2,0,83,15,0,4,0,4827,0,23,0.0
15811,35,1,7,6,2,0,26,0,0,0,1,4827,0,23,0.0
15812,0,0,-185,99,3,0,534,20,0,4,0,4827,0,23,0.0
15813,0,0,-5,75,3,0,375,7,0,0,3,4827,0,23,0.0
15814,23,5,43,42,3,0,354,6,0,0,3,4827,0,23,1.0
15815,0,0,121,145,3,0,264,18,0,1,0,4827,0,23,0.0
15816,0,0,-237,42,3,0,231,24,1,4,5,4827,0,23,0.0
15817,3,0,-131,30,3,0,181,13,0,4,0,4827,0,23,0.0
15819,7,0,75,97,3,0,93,12,0,2,3,4827,0,23,1.0
15821,4,0,-155,-27,4,0,301,15,0,4,0,4827,0,23,0.0
15822,0,0,113,247,4,0,208,27,1,1,2,4827,0,23,0.0
15823,3,0,-138,83,4,0,157,16,0,4,0,4827,0,23,0.0
15824,0,0,108,153,4,0,92,18,0,1,0,4827,0,23,1.0
15825,1,1,1,26,4,0,26,2,0,0,1,4827,0,23,0.0
15826,0,0,-207,173,4,0,11,26,1,3,2,4827,0,23,0.0
15827,23,5,-146,17,1,0,640,14,0,4,0,4828,0,20,1.0
15828,0,0,159,50,1,0,348,16,0,2,0,4828,0,20,0.0
15829,0,0,-131,222,1,0,131,25,1,3,2,4828,0,20,1.0
15831,0,0,81,123,2,0,684,14,0,2,0,4828,0,20,0.0
15832,0,0,-90,37,2,0,571,9,0,4,0,4828,0,20,0.0
15833,0,0,89,167,2,0,119,18,0,1,0,4828,0,20,0.0
15834,1,1,0,0,2,0,53,0,0,0,1,4828,0,20,0.0
15835,0,0,-100,244,3,0,689,26,1,3,2,4828,0,20,0.0
15836,1,1,0,0,3,0,594,0,0,0,1,4828,0,20,1.0
15837,0,0,168,39,3,0,518,17,0,2,0,4828,0,20,1.0
15838,0,0,170,197,3,0,409,26,1,1,2,4828,0,20,1.0
15839,0,0,20,274,3,0,382,27,1,0,2,4828,0,20,0.0
15840,1,1,0,0,3,0,1,0,0,0,1,4828,0,20,0.0
15841,6,0,2,176,4,0,618,17,0,0,0,4828,0,20,1.0
15842,0,0,-23,206,4,0,582,20,0,0,0,4828,0,20,0.0
15843,0,0,174,31,4,0,569,17,0,2,0,4828,0,20,0.0
15845,0,0,-158,222,4,0,271,27,1,3,2,4828,0,20,1.0
15846,0,0,-155,206,4,0,211,25,1,3,2,4828,0,20,0.0
15847,0,0,152,48,4,0,110,15,0,2,0,4828,0,20,1.0
