shot_id,action_type,combined_shot_type,loc_x,loc_y,period,playoffs,time_remaining,shot_distance,shot_type,shot_zone_area,shot_zone_basic,game_date,home_away,opponent,target
14537,2,1,15,15,1,0,359,2,0,0,1,4512,0,0,
14538,3,0,58,42,1,0,251,7,0,0,3,4512,0,0,
14550,0,0,163,0,4,0,291,16,0,2,0,4512,0,0,
14561,0,0,-168,205,2,0,317,26,1,3,2,4515,1,10,
14575,1,1,0,0,1,0,500,0,0,0,1,4517,1,15,
14586,0,0,119,179,4,0,377,21,0,1,0,4517,1,15,
14592,1,1,0,0,1,0,291,0,0,0,1,4519,1,8,
14601,6,0,-105,110,3,0,694,15,0,4,0,4519,1,8,
14602,0,0,171,187,3,0,671,25,1,1,2,4519,1,8,
14604,0,0,20,154,3,0,532,15,0,0,0,4519,1,8,
14606,0,0,-152,91,3,0,430,17,0,4,0,4519,1,8,
14627,0,0,-125,159,3,0,674,20,0,3,0,4521,0,24,
14641,16,0,-64,7,1,0,374,6,0,0,3,4524,0,18,
14652,0,0,-171,94,3,0,679,19,0,4,0,4524,0,18,
14662,5,0,-109,26,2,0,379,11,0,4,0,4526,0,17,
14665,4,0,-164,19,2,0,223,16,0,4,0,4526,0,17,
14673,4,0,157,74,4,0,357,17,0,2,0,4526,0,17,
14675,1,1,0,0,4,0,121,0,0,0,1,4526,0,17,
14679,26,5,94,52,1,0,196,10,0,2,0,4527,0,28,
14683,0,0,141,145,3,0,597,20,0,1,0,4527,0,28,
14686,0,0,-100,233,3,0,282,25,1,3,2,4527,0,28,
14705,1,1,17,4,3,0,418,1,0,0,1,4529,0,29,
14708,0,0,196,33,3,0,154,19,0,2,0,4529,0,29,
14709,17,1,-21,4,3,0,0,2,0,0,1,4529,0,29,
14710,0,0,-155,209,4,0,565,26,1,3,2,4529,0,29,
14715,3,0,-133,34,1,0,653,13,0,4,0,4531,0,22,
14717,0,0,106,172,1,0,408,20,0,1,0,4531,0,22,
14723,0,0,-103,124,1,0,76,16,0,3,0,4531,0,22,
14725,0,0,-38,97,2,0,209,10,0,0,3,4531,0,22,
14727,3,0,67,60,2,0,65,8,0,2,3,4531,0,22,
14728,0,0,141,91,3,0,627,16,0,2,0,4531,0,22,
14735,0,0,-160,74,4,0,527,17,0,4,0,4531,0,22,
14746,0,0,-120,153,2,0,321,19,0,3,0,4532,0,26,
14752,1,1,0,0,3,0,119,0,0,0,1,4532,0,26,
14757,0,0,-59,55,4,0,184,8,0,4,3,4532,0,26,
14762,0,0,181,209,1,0,532,27,1,1,2,4534,1,2,
14763,0,0,56,244,1,0,26,25,1,0,2,4534,1,2,
14797,0,0,-125,217,3,0,503,25,1,3,2,4538,0,3,
14812,0,0,138,222,3,0,496,26,1,1,2,4540,1,4,
14818,16,0,31,69,4,0,328,7,0,0,3,4540,1,4,
14825,0,0,121,149,1,0,200,19,0,1,0,4541,0,5,
14827,0,0,152,187,2,0,246,24,1,1,2,4541,0,5,
14829,0,0,-115,160,2,0,133,19,0,3,0,4541,0,5,
14830,1,1,0,0,2,0,70,0,0,0,1,4541,0,5,
14837,0,0,-205,1,3,0,59,20,0,4,0,4541,0,5,
14849,1,1,0,0,2,0,332,0,0,0,1,4543,1,11,
14863,0,0,-51,216,3,0,113,22,0,0,0,4545,1,6,
14869,0,0,157,86,1,0,593,17,0,2,0,4741,1,9,
14882,0,0,108,77,3,0,124,13,0,2,0,4741,1,9,
14884,4,0,7,170,4,0,639,17,0,0,0,4741,1,9,
14886,16,0,-60,23,4,0,580,6,0,0,3,4741,1,9,
14888,2,1,0,0,4,0,335,0,0,0,1,4741,1,9,
14890,0,0,-144,83,4,0,154,16,0,4,0,4741,1,9,
14904,0,0,-198,159,3,0,145,25,1,3,2,4744,1,10,
14938,1,1,0,0,4,0,154,0,0,0,1,4746,1,29,
14952,0,0,214,-2,3,0,53,21,0,2,0,4748,0,18,
14958,29,0,97,9,4,0,89,9,0,2,0,4748,0,18,
14963,0,0,124,156,1,0,678,19,0,1,0,4749,0,2,
14979,0,0,-23,118,3,0,222,12,0,0,3,4749,0,2,
14980,0,0,95,231,3,0,61,24,1,1,2,4749,0,2,
14986,7,0,-59,86,4,0,161,10,0,4,3,4749,0,2,
14988,1,1,0,0,5,0,223,0,0,0,1,4749,0,2,
15003,0,0,-56,113,2,0,223,12,0,0,3,4751,1,11,
15006,9,1,0,0,3,0,704,0,0,0,1,4751,1,11,
15009,11,2,0,0,3,0,434,0,0,0,1,4751,1,11,
15015,4,0,47,200,3,0,1,20,0,0,0,4751,1,11,
15024,0,0,81,145,1,0,546,16,0,1,0,4753,1,27,
15030,7,0,102,15,1,0,230,10,0,2,0,4753,1,27,
15036,1,1,0,0,2,0,183,0,0,0,1,4753,1,27,
15038,7,0,159,6,3,0,382,15,0,2,0,4753,1,27,
15039,1,1,0,0,3,0,340,0,0,0,1,4753,1,27,
15047,24,1,0,0,1,0,364,0,0,0,1,4757,1,1,
15049,0,0,106,12,1,0,216,10,0,2,0,4757,1,1,
15056,11,2,0,0,2,0,35,0,0,0,1,4757,1,1,
15068,0,0,155,48,1,0,204,16,0,2,0,4758,0,4,
15070,0,0,155,107,1,0,13,18,0,2,0,4758,0,4,
15073,0,0,-112,63,2,0,196,12,0,4,0,4758,0,4,
15081,0,0,136,145,1,0,649,19,0,1,0,4760,1,2,
15084,0,0,-52,71,1,0,437,8,0,4,3,4760,1,2,
15088,11,2,0,0,1,0,267,0,0,0,1,4760,1,2,
15092,0,0,-76,37,2,0,190,8,0,4,3,4760,1,2,
15095,0,0,73,236,3,0,552,24,1,0,2,4760,1,2,
15097,0,0,135,135,3,0,48,19,0,1,0,4760,1,2,
15098,0,0,233,23,4,0,315,23,1,2,4,4760,1,2,
15115,38,4,6,86,2,0,124,8,0,0,3,4762,1,17,
15120,2,1,0,0,3,0,260,0,0,0,1,4762,1,17,
15126,0,0,149,231,4,0,257,27,1,1,2,4762,1,17,
15133,38,4,-71,45,1,0,159,8,0,4,3,4764,1,24,
15143,0,0,135,138,2,0,39,19,0,1,0,4764,1,24,
15156,1,1,13,-24,1,0,121,2,0,0,1,4767,1,18,
15164,0,0,-67,14,3,0,681,6,0,0,3,4767,1,18,
15178,0,0,-37,176,1,0,138,17,0,0,0,4769,1,20,
15198,2,1,12,9,2,0,538,1,0,0,1,4773,0,8,
15200,44,5,45,28,2,0,344,5,0,0,3,4773,0,8,
15208,0,0,6,548,3,0,0,54,1,5,6,4773,0,8,
15214,0,0,48,86,1,0,618,9,0,0,3,4774,1,28,
15218,6,0,143,121,1,0,366,18,0,1,0,4774,1,28,
15231,0,0,108,227,1,0,695,25,1,1,2,4776,1,27,
15238,0,0,133,235,2,0,149,27,1,1,2,4776,1,27,
15239,0,0,127,217,2,0,80,25,1,1,2,4776,1,27,
15240,0,0,1,258,3,0,589,25,1,0,2,4776,1,27,
15249,0,0,119,105,3,0,684,15,0,2,0,4779,1,21,
15256,0,0,159,208,4,0,651,26,1,1,2,4779,1,21,
15260,7,0,-65,31,4,0,316,7,0,0,3,4779,1,21,
15290,1,1,0,0,2,0,583,0,0,0,1,4784,1,6,
15307,8,2,0,0,1,0,189,0,0,0,1,4786,1,7,
15308,32,0,-13,60,2,0,591,6,0,0,3,4786,1,7,
15321,26,5,-51,15,1,0,307,5,0,0,3,4787,0,6,
15323,5,0,99,25,1,0,188,10,0,2,0,4787,0,6,
15325,0,0,-125,102,1,0,38,16,0,3,0,4787,0,6,
15342,9,1,0,0,4,0,71,0,0,0,1,4787,0,6,
15346,0,0,-117,176,1,0,407,21,0,3,0,4790,0,24,
15349,0,0,103,184,1,0,271,21,0,1,0,4790,0,24,
15354,0,0,171,186,1,0,105,25,1,1,2,4790,0,24,
15362,0,0,-81,157,3,0,310,17,0,3,0,4790,0,24,
15379,0,0,72,77,3,0,684,10,0,2,3,4791,0,26,
15383,0,0,36,164,3,0,237,16,0,0,0,4791,0,26,
15394,0,0,-234,126,5,0,94,26,1,3,2,4791,0,26,
15401,4,0,-5,151,1,0,505,15,0,0,0,4794,0,28,
15405,0,0,-179,165,2,0,333,24,1,3,2,4794,0,28,
15407,0,0,-174,172,2,0,221,24,1,3,2,4794,0,28,
15412,4,0,-93,50,3,0,549,10,0,4,0,4794,0,28,
15413,7,0,-141,53,3,0,431,15,0,4,0,4794,0,28,
15415,3,0,12,78,3,0,111,7,0,0,3,4794,0,28,
15427,6,0,89,69,2,0,680,11,0,2,0,4795,0,17,
15430,4,0,29,165,2,0,4,16,0,0,0,4795,0,17,
15436,4,0,146,124,3,0,220,19,0,1,0,4795,0,17,
15439,0,0,125,52,4,0,347,13,0,2,0,4795,0,17,
15443,1,1,0,0,4,0,30,0,0,0,1,4795,0,17,
15444,6,0,-84,145,1,0,704,16,0,3,0,4797,1,18,
15445,2,1,0,0,1,0,630,0,0,0,1,4797,1,18,
15450,0,0,135,206,1,0,44,24,1,1,2,4797,1,18,
15456,24,1,0,0,2,0,196,0,0,0,1,4797,1,18,
15465,1,1,0,0,3,0,77,0,0,0,1,4797,1,18,
15466,0,0,64,112,4,0,523,12,0,0,3,4797,1,18,
15470,0,0,173,66,1,0,653,18,0,2,0,4800,1,23,
15474,3,0,-62,94,1,0,257,11,0,4,3,4800,1,23,
15476,0,0,-246,-3,1,0,66,24,1,4,5,4800,1,23,
15482,0,0,78,71,2,0,320,10,0,2,3,4800,1,23,
15492,1,1,0,0,3,0,84,0,0,0,1,4800,1,23,
15510,4,0,122,14,2,0,687,12,0,2,0,4801,0,3,
15519,0,0,10,258,3,0,296,25,1,0,2,4801,0,3,
15523,0,0,72,257,3,0,0,26,1,0,2,4801,0,3,
15535,15,0,129,142,1,0,449,19,0,1,0,4803,0,1,
15561,14,2,0,0,1,0,396,0,0,0,1,4804,1,8,
15564,7,0,-90,146,1,0,119,17,0,3,0,4804,1,8,
15566,0,0,146,28,2,0,492,14,0,2,0,4804,1,8,
15579,0,0,-199,162,4,0,560,25,1,3,2,4804,1,8,
15580,3,0,-111,115,4,0,505,15,0,4,0,4804,1,8,
15581,0,0,-138,209,4,0,412,25,1,3,2,4804,1,8,
15587,0,0,-40,157,1,0,678,16,0,0,0,4807,1,3,
15589,0,0,144,104,1,0,338,17,0,2,0,4807,1,3,
15591,0,0,0,168,2,0,662,16,0,0,0,4807,1,3,
15597,0,0,236,-6,3,0,692,23,1,2,4,4807,1,3,
15620,3,0,65,124,2,0,374,14,0,0,3,4809,1,10,
15627,4,0,-191,96,1,0,165,21,0,4,0,4811,1,2,
15636,2,1,0,0,2,0,22,0,0,0,1,4811,1,2,
15653,0,0,-158,118,2,0,661,19,0,3,0,4812,0,9,
15662,14,2,0,0,3,0,498,0,0,0,1,4812,0,9,
15664,0,0,-26,198,3,0,414,19,0,0,0,4812,0,9,
15666,4,0,-150,30,3,0,355,15,0,4,0,4812,0,9,
15667,0,0,-30,269,3,0,327,27,1,0,2,4812,0,9,
15674,37,4,-68,26,4,0,197,7,0,0,3,4812,0,9,
15692,0,0,141,17,2,0,231,14,0,2,0,4814,0,5,
15715,0,0,-133,224,1,0,690,26,1,3,2,4816,1,26,
15736,3,0,108,99,1,0,509,14,0,2,0,4818,0,0,
15744,6,0,146,123,2,0,176,19,0,1,0,4818,0,0,
15746,0,0,130,228,1,0,66,26,1,1,2,4819,0,10,
15758,0,0,190,12,1,0,140,19,0,2,0,4821,1,9,
15760,0,0,67,14,2,0,479,6,0,0,3,4821,1,9,
15766,0,0,138,9,2,0,211,13,0,2,0,4821,1,9,
15767,0,0,89,140,2,0,120,16,0,1,0,4821,1,9,
15789,2,1,0,0,3,0,248,0,0,0,1,4824,1,16,
15810,0,0,-7,42,2,0,28,4,0,0,3,4827,0,23,
15818,0,0,-98,83,3,0,124,12,0,4,0,4827,0,23,
15820,0,0,-158,102,3,0,0,18,0,4,0,4827,0,23,
15830,0,0,181,173,1,0,37,25,1,1,2,4828,0,20,
15844,0,0,236,127,4,0,395,26,1,1,2,4828,0,20,
15850,0,0,-220,194,4,0,36,29,1,3,2,4828,0,20,
15857,0,0,-79,142,2,0,572,16,0,3,0,4830,0,19,
15863,11,2,-7,6,3,0,594,0,0,0,1,4830,0,19,
15869,0,0,-4,78,4,0,296,7,0,0,3,4830,0,19,
15872,0,0,-198,14,4,0,60,19,0,4,0,4830,0,19,
15873,4,0,226,9,4,0,12,22,1,2,4,4830,0,19,
15884,0,0,-101,-8,3,0,170,10,0,4,0,4832,0,25,
15885,10,0,-136,55,3,0,130,14,0,4,0,4832,0,25,
15891,6,0,18,211,1,0,514,21,0,0,0,4833,0,14,
15898,0,0,118,190,3,0,388,22,0,1,0,4833,0,14,
15900,0,0,-149,66,3,0,27,16,0,4,0,4833,0,14,
15932,0,0,86,121,2,0,350,14,0,2,0,4837,0,12,
15940,0,0,-4,213,4,0,704,21,0,0,0,4837,0,12,
15944,0,0,-98,94,4,0,303,13,0,4,0,4837,0,12,
15945,0,0,-125,134,4,0,129,18,0,3,0,4837,0,12,
15963,6,0,-78,146,3,0,478,16,0,3,0,4838,0,11,
15970,0,0,226,61,4,0,296,23,1,2,4,4838,0,11,
15977,1,1,0,0,1,0,113,0,0,0,1,4840,1,22,
15982,0,0,13,279,3,0,674,27,1,0,2,4840,1,22,
15985,0,0,54,189,3,0,306,19,0,0,0,4840,1,22,
15995,0,0,181,113,2,0,607,21,0,2,0,4842,1,4,
16004,0,0,-114,96,4,0,495,14,0,4,0,4842,1,4,
16005,1,1,0,0,4,0,259,0,0,0,1,4842,1,4,
16011,0,0,42,45,1,0,260,6,0,0,3,4860,0,11,
16019,9,1,0,0,3,0,527,0,0,0,1,4860,0,11,
16021,0,0,239,6,3,0,127,23,1,2,4,4860,0,11,
16051,22,1,0,0,1,0,290,0,0,0,1,4863,1,15,
16065,1,1,0,0,4,0,447,0,0,0,1,4863,1,15,
16066,0,0,-116,91,4,0,343,14,0,4,0,4863,1,15,
16076,1,1,0,0,4,0,626,0,0,0,1,4865,1,4,
16091,0,0,-45,219,3,0,679,22,0,0,0,4867,1,14,
16094,1,1,0,0,3,0,430,0,0,0,1,4867,1,14,
16101,0,0,47,48,1,0,215,6,0,0,3,4869,0,21,
16104,2,1,0,0,2,0,247,0,0,0,1,4869,0,21,
16113,2,1,0,0,4,0,611,0,0,0,1,4869,0,21,
16114,3,0,105,104,4,0,536,14,0,2,0,4869,0,21,
16115,2,1,0,0,4,0,354,0,0,0,1,4869,0,21,
16127,4,0,61,105,1,0,541,12,0,2,3,4870,0,22,
16128,0,0,-93,241,1,0,374,25,1,3,2,4870,0,22,
16138,10,0,-116,50,3,0,641,12,0,4,0,4870,0,22,
16139,9,1,0,0,3,0,421,0,0,0,1,4870,0,22,
16142,0,0,-218,132,3,0,163,25,1,3,2,4870,0,22,
16144,4,0,160,4,4,0,588,16,0,2,0,4870,0,22,
16148,23,5,-101,48,1,0,518,11,0,4,0,4872,0,16,
16151,0,0,-183,175,1,0,376,25,1,3,2,4872,0,16,
16156,3,0,-92,143,3,0,709,17,0,3,0,4872,0,16,
16165,7,0,114,45,4,0,401,12,0,2,0,4872,0,16,
16166,0,0,-48,258,4,0,369,26,1,0,2,4872,0,16,
16179,23,5,-90,26,1,0,214,9,0,4,0,4874,1,19,
16193,4,0,88,14,4,0,165,8,0,2,0,4874,1,19,
16196,4,0,170,-3,4,0,1,17,0,2,0,4874,1,19,
16198,0,0,-101,135,1,0,329,16,0,3,0,4877,0,1,
16210,3,0,81,116,4,0,435,14,0,2,0,4877,0,1,
16232,1,1,0,0,1,0,601,0,0,0,1,4881,0,3,
16237,0,0,31,23,1,0,204,3,0,0,1,4881,0,3,
16240,4,0,-155,88,1,0,80,17,0,4,0,4881,0,3,
16252,4,0,-100,78,3,0,259,12,0,4,0,4881,0,3,
16259,0,0,-144,214,2,0,134,25,1,3,2,4884,1,7,
16262,1,1,0,0,3,0,561,0,0,0,1,4884,1,7,
16263,0,0,228,1,3,0,546,22,1,2,4,4884,1,7,
16270,1,1,0,0,1,0,570,0,0,0,1,4886,1,25,
16272,0,0,-144,107,1,0,292,17,0,3,0,4886,1,25,
16290,0,0,-142,89,1,0,276,16,0,4,0,4889,0,0,
16295,24,1,10,4,3,0,472,1,0,0,1,4889,0,0,
16297,0,0,54,175,4,0,440,18,0,0,0,4889,0,0,
16299,0,0,-235,4,4,0,209,23,1,4,5,4889,0,0,
16300,0,0,97,4,4,0,173,9,0,2,0,4889,0,0,
16302,0,0,135,157,1,0,211,20,0,1,0,4891,0,18,
16303,4,0,-169,77,1,0,176,18,0,4,0,4891,0,18,
16305,7,0,84,66,1,0,81,10,0,2,0,4891,0,18,
16309,0,0,-16,186,2,0,437,18,0,0,0,4891,0,18,
16312,0,0,-114,138,1,0,573,17,0,3,0,4892,0,2,
16320,1,1,0,0,2,0,0,0,0,0,1,4892,0,2,
16326,0,0,-125,36,1,0,359,13,0,4,0,4894,0,27,
16327,0,0,-198,157,2,0,345,25,1,3,2,4894,0,27,
16338,0,0,10,209,4,0,706,20,0,0,0,4894,0,27,
16342,0,0,144,203,4,0,205,24,1,1,2,4894,0,27,
16346,4,0,-160,85,1,0,426,18,0,4,0,4896,0,29,
16348,0,0,-188,75,1,0,268,20,0,4,0,4896,0,29,
16355,3,0,163,7,2,0,241,16,0,2,0,4896,0,29,
16356,3,0,-191,20,2,0,105,19,0,4,0,4896,0,29,
16378,16,0,42,77,2,0,92,8,0,0,3,4898,1,6,
16382,0,0,-116,9,3,0,353,11,0,4,0,4898,1,6,
16391,0,0,-164,197,1,0,512,25,1,3,2,4900,1,0,
16392,0,0,163,134,1,0,407,21,0,1,0,4900,1,0,
16395,2,1,0,0,2,0,266,0,0,0,1,4900,1,0,
16399,0,0,-89,181,3,0,688,20,0,3,0,4900,1,0,
16403,0,0,-193,157,3,0,296,24,1,3,2,4900,1,0,
16408,0,0,-190,189,4,0,296,26,1,3,2,4900,1,0,
16413,0,0,136,72,1,0,416,15,0,2,0,4907,1,5,
16415,0,0,36,41,1,0,340,5,0,0,3,4907,1,5,
16417,4,0,58,94,1,0,101,11,0,2,3,4907,1,5,
16420,0,0,-221,0,2,0,210,22,1,4,5,4907,1,5,
16431,0,0,168,39,4,0,329,17,0,2,0,4907,1,5,
16439,3,0,73,12,1,0,227,7,0,0,3,5105,1,2,
16444,10,0,94,88,2,0,42,12,0,2,0,5105,1,2,
16446,0,0,155,295,2,0,0,33,1,1,2,5105,1,2,
16451,4,0,-122,129,3,0,311,17,0,3,0,5105,1,2,
16454,0,0,78,244,4,0,76,25,1,0,2,5105,1,2,
16461,0,0,53,119,1,0,175,13,0,0,3,5108,0,1,
16462,0,0,84,195,1,0,135,21,0,1,0,5108,0,1,
16469,0,0,-174,104,3,0,335,20,0,4,0,5108,0,1,
16484,0,0,-153,119,2,0,13,19,0,3,0,5110,1,8,
16486,2,1,-21,9,3,0,592,2,0,0,1,5110,1,8,
16487,0,0,47,252,3,0,444,25,1,0,2,5110,1,8,
16491,0,0,119,165,1,0,417,20,0,1,0,5112,1,11,
16494,0,0,34,131,1,0,95,13,0,0,3,5112,1,11,
16507,13,3,9,16,1,0,185,1,0,0,1,5113,0,3,
16508,0,0,1,41,1,0,7,4,0,0,3,5113,0,3,
16519,0,0,141,86,4,0,428,16,0,2,0,5113,0,3,
16523,0,0,-130,131,4,0,155,18,0,3,0,5113,0,3,
16526,2,1,9,22,1,0,344,2,0,0,1,5115,1,19,
16530,0,0,-100,238,2,0,226,25,1,3,2,5115,1,19,
16532,6,0,37,86,3,0,641,9,0,0,3,5115,1,19,
16542,0,0,58,36,1,0,135,6,0,0,3,5117,1,5,
16550,10,0,-68,50,1,0,571,8,0,4,3,5119,1,7,
16555,0,0,-23,200,1,0,166,20,0,0,0,5119,1,7,
16558,0,0,152,4,2,0,140,15,0,2,0,5119,1,7,
16567,6,0,-101,1,3,0,403,10,0,4,0,5119,1,7,
16576,0,0,149,157,1,0,665,21,0,1,0,5121,0,4,
16579,0,0,62,71,1,0,371,9,0,2,3,5121,0,4,
16595,4,0,2,142,3,0,387,14,0,0,0,5121,0,4,
16598,0,0,-103,244,3,0,243,26,1,3,2,5121,0,4,
16600,0,0,-123,217,4,0,442,24,1,3,2,5121,0,4,
16604,28,1,-16,7,4,0,152,1,0,0,1,5121,0,4,
16605,2,1,-5,4,4,0,122,0,0,0,1,5121,0,4,
16607,27,4,56,26,4,0,3,6,0,0,3,5121,0,4,
16610,0,0,-97,154,1,0,422,18,0,3,0,5124,1,1,
16612,8,2,-2,20,2,0,418,2,0,0,1,5124,1,1,
16617,3,0,-29,44,2,0,31,5,0,0,3,5124,1,1,
16625,2,1,-24,15,4,0,18,2,0,0,1,5124,1,1,
16632,1,1,13,6,1,0,275,1,0,0,1,5126,0,26,
16634,9,1,12,19,1,0,115,2,0,0,1,5126,0,26,
16650,0,0,73,167,4,0,15,18,0,1,0,5126,0,26,
16654,0,0,130,151,1,0,469,19,0,1,0,5127,0,17,
16655,0,0,127,156,1,0,355,20,0,1,0,5127,0,17,
16656,0,0,149,66,1,0,152,16,0,2,0,5127,0,17,
16657,4,0,-175,31,2,0,455,17,0,4,0,5127,0,17,
16660,4,0,-169,17,2,0,233,16,0,4,0,5127,0,17,
16662,1,1,4,1,2,0,111,0,0,0,1,5127,0,17,
16669,0,0,182,48,3,0,250,18,0,2,0,5127,0,17,
16675,2,1,24,22,1,0,280,3,0,0,1,5129,0,7,
16676,0,0,-7,99,1,0,182,9,0,0,3,5129,0,7,
16678,0,0,-199,145,2,0,300,24,1,3,2,5129,0,7,
16679,0,0,106,170,2,0,263,20,0,1,0,5129,0,7,
16693,0,0,231,-16,3,0,198,23,1,2,4,5129,0,7,
16701,0,0,-38,22,1,0,241,4,0,0,3,5131,1,8,
16715,0,0,100,235,1,0,597,25,1,1,2,5133,1,24,
16722,4,0,7,56,3,0,653,5,0,0,3,5133,1,24,
16724,7,0,-146,19,3,0,201,14,0,4,0,5133,1,24,
16727,4,0,-73,112,4,0,400,13,0,4,3,5133,1,24,
16735,0,0,-229,112,1,0,294,25,1,3,2,5136,0,6,
16741,0,0,-11,86,2,0,90,8,0,0,3,5136,0,6,
16752,0,0,-142,220,4,0,190,26,1,3,2,5136,0,6,
16758,0,0,-38,121,1,0,342,12,0,0,3,5138,1,14,
16765,0,0,-100,167,2,0,110,19,0,3,0,5138,1,14,
16771,0,0,-49,247,3,0,140,25,1,0,2,5138,1,14,
16785,0,0,-166,235,4,0,2,28,1,3,2,5138,1,14,
16793,7,0,151,30,1,0,193,15,0,2,0,5140,0,11,
16800,1,1,-16,12,2,0,57,2,0,0,1,5140,0,11,
16805,0,0,-120,230,3,0,276,25,1,3,2,5140,0,11,
16809,0,0,2,277,4,0,94,27,1,0,2,5140,0,11,
16820,3,0,37,41,2,0,41,5,0,0,3,5141,0,2,
16827,3,0,114,110,3,0,195,15,0,2,0,5141,0,2,
16830,7,0,-158,102,4,0,190,18,0,4,0,5141,0,2,
16843,11,2,10,11,2,0,250,1,0,0,1,5143,1,3,
16847,0,0,2,30,2,0,49,3,0,0,1,5143,1,3,
16855,2,1,18,17,1,0,501,2,0,0,1,5147,1,25,
16860,2,1,-21,14,2,0,266,2,0,0,1,5147,1,25,
16862,15,0,10,129,2,0,215,12,0,0,3,5147,1,25,
16863,0,0,-234,22,2,0,160,23,1,4,5,5147,1,25,
16872,0,0,-84,295,4,0,155,30,1,0,2,5147,1,25,
16874,0,0,-155,233,4,0,87,27,1,3,2,5147,1,25,
16876,0,0,89,176,1,0,668,19,0,1,0,5148,0,9,
16893,0,0,-175,134,1,0,173,22,0,3,0,5150,0,24,
16895,1,1,24,14,1,0,91,2,0,0,1,5150,0,24,
16914,1,1,-15,7,1,0,613,1,0,0,1,5152,0,28,
16917,0,0,-127,209,1,0,252,24,1,3,2,5152,0,28,
16926,0,0,192,175,3,0,189,25,1,1,2,5152,0,28,
16930,7,0,-131,71,4,0,485,14,0,4,0,5152,0,28,
16931,0,0,-194,156,4,0,314,24,1,3,2,5152,0,28,
16932,0,0,81,148,4,0,195,16,0,1,0,5152,0,28,
16934,0,0,116,44,1,0,578,12,0,2,0,5154,0,25,
16937,0,0,-48,214,1,0,111,21,0,0,0,5154,0,25,
16941,0,0,53,244,3,0,543,24,1,0,2,5154,0,25,
16942,14,2,4,-16,3,0,450,1,0,0,1,5154,0,25,
16957,0,0,75,142,3,0,229,16,0,1,0,5155,0,14,
16962,4,0,-34,82,4,0,223,8,0,0,3,5155,0,14,
16967,15,0,-65,94,2,0,95,11,0,4,3,5157,0,15,
16968,22,1,-4,9,2,0,48,0,0,0,1,5157,0,15,
16972,0,0,88,123,3,0,275,15,0,2,0,5157,0,15,
16974,0,0,-191,96,4,0,132,21,0,4,0,5157,0,15,
16984,0,0,149,171,3,0,515,22,0,1,0,5159,0,19,
16987,0,0,136,99,1,0,525,16,0,1,0,5161,1,26,
16994,2,1,21,7,3,0,626,2,0,0,1,5161,1,26,
16995,7,0,102,86,3,0,546,13,0,2,0,5161,1,26,
16999,0,0,151,205,4,0,331,25,1,1,2,5161,1,26,
17034,15,0,-89,91,3,0,601,12,0,4,0,5168,0,0,
17038,0,0,122,135,4,0,535,18,0,1,0,5168,0,0,
17040,0,0,-171,208,4,0,431,26,1,3,2,5168,0,0,
17050,0,0,149,63,1,0,1,16,0,2,0,5169,0,27,
17068,0,0,-188,164,2,0,180,24,1,3,2,5171,1,15,
17077,0,0,-179,19,4,0,434,18,0,4,0,5171,1,15,
17079,4,0,-68,153,4,0,365,16,0,3,0,5171,1,15,
17082,4,0,114,41,4,0,75,12,0,2,0,5171,1,15,
17085,3,0,81,137,1,0,280,15,0,2,0,5173,1,11,
17087,0,0,171,200,2,0,278,26,1,1,2,5173,1,11,
17099,5,0,0,39,3,0,262,3,0,0,1,5173,1,11,
17105,0,0,143,211,4,0,316,25,1,1,2,5173,1,11,
17108,0,0,-79,12,1,0,378,7,0,0,3,5175,1,17,
17110,0,0,36,19,1,0,158,4,0,0,3,5175,1,17,
17111,0,0,-54,189,1,0,94,19,0,0,0,5175,1,17,
17123,1,1,2,25,3,0,169,2,0,0,1,5175,1,17,
17124,0,0,-87,186,1,0,351,20,0,3,0,5176,0,1,
17130,3,0,-57,104,2,0,22,11,0,0,3,5176,0,1,
17138,0,0,-209,36,4,0,170,21,0,4,0,5176,0,1,
17143,2,1,-11,14,1,0,204,1,0,0,1,5178,1,27,
17157,0,0,-13,58,4,0,117,5,0,0,3,5178,1,27,
17160,5,0,-144,66,1,0,439,15,0,4,0,5180,1,20,
17166,0,0,173,142,2,0,215,22,0,1,0,5180,1,20,
17167,0,0,48,28,2,0,179,5,0,0,3,5180,1,20,
17179,1,1,17,17,3,0,266,2,0,0,1,5180,1,20,
17180,0,0,-48,78,4,0,705,9,0,4,3,5180,1,20,
17189,5,0,-108,112,2,0,1,15,0,4,0,5182,1,23,
17197,2,1,15,19,3,0,134,2,0,0,1,5182,1,23,
17219,4,0,127,23,1,0,513,12,0,2,0,5185,1,28,
17223,0,0,54,47,1,0,385,7,0,0,3,5185,1,28,
17225,6,0,-60,178,1,0,101,18,0,3,0,5185,1,28,
17229,24,1,-45,11,2,0,4,4,0,0,3,5185,1,28,
17234,0,0,99,175,3,0,163,20,0,1,0,5185,1,28,
17235,0,0,69,67,3,0,84,9,0,2,3,5185,1,28,
17239,0,0,92,145,1,0,493,17,0,1,0,5187,0,9,
17242,0,0,-158,197,3,0,478,25,1,3,2,5187,0,9,
17243,0,0,-18,168,3,0,443,16,0,0,0,5187,0,9,
17246,4,0,102,-11,3,0,312,10,0,2,0,5187,0,9,
17247,0,0,151,222,3,0,185,26,1,1,2,5187,0,9,
17255,0,0,9,33,1,0,137,3,0,0,1,5188,1,18,
17258,1,1,1,22,2,0,220,2,0,0,1,5188,1,18,
